index,PHECODE,PHENOTYPE,STR,SAB,CODE,TFIDF,voca_concept
662885,250.2,Type 2 diabetes,"Coma scale, eyes open, never, at hospital admission",ICD10CM,R40.2113,1.242519015085215,ICD10CM:R40.2113
662985,250.2,Type 2 diabetes,"Glasgow coma scale score 9-12, 24 hours or more after hospital admission",ICD10CM,R40.2424,1.242519015085215,ICD10CM:R40.2424
662965,250.2,Type 2 diabetes,"Coma scale, best motor response, localizes pain, at hospital admission",ICD10CM,R40.2353,1.242519015085215,ICD10CM:R40.2353
662884,250.2,Type 2 diabetes,"Coma scale, eyes open, never, at arrival to emergency department",ICD10CM,R40.2112,1.242519015085215,ICD10CM:R40.2112
662883,250.2,Type 2 diabetes,"Coma scale, eyes open, never, in the field [EMT or ambulance]",ICD10CM,R40.2111,1.242519015085215,ICD10CM:R40.2111
662882,250.2,Type 2 diabetes,"Coma scale, eyes open, never, unspecified time",ICD10CM,R40.2110,1.242519015085215,ICD10CM:R40.2110
663562,250.2,Type 2 diabetes,Unconscious,SNOMEDCT_US,271784000,1.242519015085215,SNOMEDCT_US:271784000
662881,250.2,Type 2 diabetes,"Coma scale, eyes open, never",ICD10CM,R40.211,1.242519015085215,ICD10CM:R40.211
662880,250.2,Type 2 diabetes,"Coma scale, eyes open",ICD10CM,R40.21,1.242519015085215,ICD10CM:R40.21
662879,250.2,Type 2 diabetes,Unconsciousness NOS,ICD10CM,R40.20,1.242519015085215,ICD10CM:R40.20
662878,250.2,Type 2 diabetes,Coma,ICD10CM,R40.2,1.242519015085215,ICD10CM:R40.2
663620,250.2,Type 2 diabetes,"Mental status, unconsciousness",SNOMEDCT_US,418107008,1.242519015085215,SNOMEDCT_US:418107008
663622,250.2,Type 2 diabetes,Loss of consciousness,SNOMEDCT_US,419045004,1.242519015085215,SNOMEDCT_US:419045004
663649,250.2,Type 2 diabetes,LOC - Loss of consciousness,SNOMEDCT_US,69944003,1.242519015085215,SNOMEDCT_US:69944003
301184,250.2,Type 2 diabetes,Myxedema coma,ICD10CM,E03.5,1.242519015085215,ICD10CM:E03.5
662986,250.2,Type 2 diabetes,Glasgow coma scale score 3-8,ICD10CM,R40.243,1.242519015085215,ICD10CM:R40.243
662911,250.2,Type 2 diabetes,"Coma scale, best verbal response, none, 24 hours or more after hospital admission",ICD10CM,R40.2214,1.242519015085215,ICD10CM:R40.2214
662984,250.2,Type 2 diabetes,"Glasgow coma scale score 9-12, at hospital admission",ICD10CM,R40.2423,1.242519015085215,ICD10CM:R40.2423
662976,250.2,Type 2 diabetes,"Glasgow coma scale score 13-15, in the field [EMT or ambulance]",ICD10CM,R40.2411,1.242519015085215,ICD10CM:R40.2411
662966,250.2,Type 2 diabetes,"Coma scale, best motor response, localizes pain, 24 hours or more after hospital admission",ICD10CM,R40.2354,1.242519015085215,ICD10CM:R40.2354
662967,250.2,Type 2 diabetes,"Coma scale, best motor response, obeys commands",ICD10CM,R40.236,1.242519015085215,ICD10CM:R40.236
662968,250.2,Type 2 diabetes,"Coma scale, best motor response, obeys commands, unspecified time",ICD10CM,R40.2360,1.242519015085215,ICD10CM:R40.2360
662969,250.2,Type 2 diabetes,"Coma scale, best motor response, obeys commands, in the field [EMT or ambulance]",ICD10CM,R40.2361,1.242519015085215,ICD10CM:R40.2361
662970,250.2,Type 2 diabetes,"Coma scale, best motor response, obeys commands, at arrival to emergency department",ICD10CM,R40.2362,1.242519015085215,ICD10CM:R40.2362
662971,250.2,Type 2 diabetes,"Coma scale, best motor response, obeys commands, at hospital admission",ICD10CM,R40.2363,1.242519015085215,ICD10CM:R40.2363
662972,250.2,Type 2 diabetes,"Coma scale, best motor response, obeys commands, 24 hours or more after hospital admission",ICD10CM,R40.2364,1.242519015085215,ICD10CM:R40.2364
662973,250.2,Type 2 diabetes,"Glasgow coma scale, total score",ICD10CM,R40.24,1.242519015085215,ICD10CM:R40.24
662983,250.2,Type 2 diabetes,"Glasgow coma scale score 9-12, at arrival to emergency department",ICD10CM,R40.2422,1.242519015085215,ICD10CM:R40.2422
662975,250.2,Type 2 diabetes,"Glasgow coma scale score 13-15, unspecified time",ICD10CM,R40.2410,1.242519015085215,ICD10CM:R40.2410
662974,250.2,Type 2 diabetes,Glasgow coma scale score 13-15,ICD10CM,R40.241,1.242519015085215,ICD10CM:R40.241
662978,250.2,Type 2 diabetes,"Glasgow coma scale score 13-15, at hospital admission",ICD10CM,R40.2413,1.242519015085215,ICD10CM:R40.2413
662982,250.2,Type 2 diabetes,"Glasgow coma scale score 9-12, in the field [EMT or ambulance]",ICD10CM,R40.2421,1.242519015085215,ICD10CM:R40.2421
662981,250.2,Type 2 diabetes,"Glasgow coma scale score 9-12, unspecified time",ICD10CM,R40.2420,1.242519015085215,ICD10CM:R40.2420
662977,250.2,Type 2 diabetes,"Glasgow coma scale score 13-15, at arrival to emergency department",ICD10CM,R40.2412,1.242519015085215,ICD10CM:R40.2412
662979,250.2,Type 2 diabetes,"Glasgow coma scale score 13-15, 24 hours or more after hospital admission",ICD10CM,R40.2414,1.242519015085215,ICD10CM:R40.2414
662980,250.2,Type 2 diabetes,Glasgow coma scale score 9-12,ICD10CM,R40.242,1.242519015085215,ICD10CM:R40.242
663346,250.2,Type 2 diabetes,Stomach,LNC,213585-5,1.2305980371857737,LNC:213585-5
663373,250.2,Type 2 diabetes,Stomach,LNC,MTHU003059,1.2305980371857737,LNC:MTHU003059
663367,250.2,Type 2 diabetes,Stomach,LNC,7605-1,1.2305980371857737,LNC:7605-1
663323,250.2,Type 2 diabetes,Stomach,LNC,4476-3,1.2305980371857737,LNC:4476-3
663412,250.2,Type 2 diabetes,Dietitian,SNOMEDCT_US,135637007,1.229723929542328,SNOMEDCT_US:135637007
663457,250.2,Type 2 diabetes,Dietician,SNOMEDCT_US,159033005,1.229723929542328,SNOMEDCT_US:159033005
301528,250.2,Type 2 diabetes,"Retinal neovascularization, unspecified",ICD10CM,H35.05,1.2240088623857257,ICD10CM:H35.05
301532,250.2,Type 2 diabetes,"Retinal neovascularization, unspecified, unspecified eye",ICD10CM,H35.059,1.2240088623857257,ICD10CM:H35.059
301533,250.2,Type 2 diabetes,Retinal vasculitis,ICD10CM,H35.06,1.2240088623857257,ICD10CM:H35.06
301534,250.2,Type 2 diabetes,"Retinal vasculitis, right eye",ICD10CM,H35.061,1.2240088623857257,ICD10CM:H35.061
301535,250.2,Type 2 diabetes,"Retinal vasculitis, left eye",ICD10CM,H35.062,1.2240088623857257,ICD10CM:H35.062
301531,250.2,Type 2 diabetes,"Retinal neovascularization, unspecified, bilateral",ICD10CM,H35.053,1.2240088623857257,ICD10CM:H35.053
301536,250.2,Type 2 diabetes,"Retinal vasculitis, bilateral",ICD10CM,H35.063,1.2240088623857257,ICD10CM:H35.063
301530,250.2,Type 2 diabetes,"Retinal neovascularization, unspecified, left eye",ICD10CM,H35.052,1.2240088623857257,ICD10CM:H35.052
301537,250.2,Type 2 diabetes,"Retinal vasculitis, unspecified eye",ICD10CM,H35.069,1.2240088623857257,ICD10CM:H35.069
301529,250.2,Type 2 diabetes,"Retinal neovascularization, unspecified, right eye",ICD10CM,H35.051,1.2240088623857257,ICD10CM:H35.051
301527,250.2,Type 2 diabetes,"Retinal micro-aneurysms, unspecified, unspecified eye",ICD10CM,H35.049,1.2240088623857257,ICD10CM:H35.049
301484,250.2,Type 2 diabetes,"Venous engorgement, right eye",ICD10CM,H34.821,1.2240088623857257,ICD10CM:H34.821
301558,250.2,Type 2 diabetes,"Retinopathy of prematurity, stage 1, bilateral",ICD10CM,H35.123,1.2240088623857257,ICD10CM:H35.123
301449,250.2,Type 2 diabetes,Central retinal artery occlusion,ICD10CM,H34.1,1.2240088623857257,ICD10CM:H34.1
301450,250.2,Type 2 diabetes,"Central retinal artery occlusion, unspecified eye",ICD10CM,H34.10,1.2240088623857257,ICD10CM:H34.10
301451,250.2,Type 2 diabetes,"Central retinal artery occlusion, right eye",ICD10CM,H34.11,1.2240088623857257,ICD10CM:H34.11
301526,250.2,Type 2 diabetes,"Retinal micro-aneurysms, unspecified, bilateral",ICD10CM,H35.043,1.2240088623857257,ICD10CM:H35.043
301525,250.2,Type 2 diabetes,"Retinal micro-aneurysms, unspecified, left eye",ICD10CM,H35.042,1.2240088623857257,ICD10CM:H35.042
301452,250.2,Type 2 diabetes,"Central retinal artery occlusion, left eye",ICD10CM,H34.12,1.2240088623857257,ICD10CM:H34.12
301453,250.2,Type 2 diabetes,"Central retinal artery occlusion, bilateral",ICD10CM,H34.13,1.2240088623857257,ICD10CM:H34.13
301524,250.2,Type 2 diabetes,"Retinal micro-aneurysms, unspecified, right eye",ICD10CM,H35.041,1.2240088623857257,ICD10CM:H35.041
301523,250.2,Type 2 diabetes,"Retinal micro-aneurysms, unspecified",ICD10CM,H35.04,1.2240088623857257,ICD10CM:H35.04
663570,250.2,Type 2 diabetes,Retinal disease,SNOMEDCT_US,29555009,1.2240088623857257,SNOMEDCT_US:29555009
301454,250.2,Type 2 diabetes,Other retinal artery occlusions,ICD10CM,H34.2,1.2240088623857257,ICD10CM:H34.2
301538,250.2,Type 2 diabetes,Retinal telangiectasis,ICD10CM,H35.07,1.2240088623857257,ICD10CM:H35.07
301482,250.2,Type 2 diabetes,"Central retinal vein occlusion, unspecified eye, stable",ICD10CM,H34.8192,1.2240088623857257,ICD10CM:H34.8192
301448,250.2,Type 2 diabetes,"Transient retinal artery occlusion, bilateral",ICD10CM,H34.03,1.2240088623857257,ICD10CM:H34.03
301546,250.2,Type 2 diabetes,"Retinopathy of prematurity, unspecified, right eye",ICD10CM,H35.101,1.2240088623857257,ICD10CM:H35.101
301557,250.2,Type 2 diabetes,"Retinopathy of prematurity, stage 1, left eye",ICD10CM,H35.122,1.2240088623857257,ICD10CM:H35.122
301556,250.2,Type 2 diabetes,"Retinopathy of prematurity, stage 1, right eye",ICD10CM,H35.121,1.2240088623857257,ICD10CM:H35.121
301555,250.2,Type 2 diabetes,"Retinopathy of prematurity, stage 1",ICD10CM,H35.12,1.2240088623857257,ICD10CM:H35.12
301554,250.2,Type 2 diabetes,"Retinopathy of prematurity, stage 0, unspecified eye",ICD10CM,H35.119,1.2240088623857257,ICD10CM:H35.119
301553,250.2,Type 2 diabetes,"Retinopathy of prematurity, stage 0, bilateral",ICD10CM,H35.113,1.2240088623857257,ICD10CM:H35.113
301552,250.2,Type 2 diabetes,"Retinopathy of prematurity, stage 0, left eye",ICD10CM,H35.112,1.2240088623857257,ICD10CM:H35.112
301415,250.2,Type 2 diabetes,Amaurosis fugax,ICD10CM,G45.3,1.2240088623857257,ICD10CM:G45.3
301551,250.2,Type 2 diabetes,"Retinopathy of prematurity, stage 0, right eye",ICD10CM,H35.111,1.2240088623857257,ICD10CM:H35.111
301550,250.2,Type 2 diabetes,"Retinopathy of prematurity, stage 0",ICD10CM,H35.11,1.2240088623857257,ICD10CM:H35.11
301549,250.2,Type 2 diabetes,"Retinopathy of prematurity, unspecified, unspecified eye",ICD10CM,H35.109,1.2240088623857257,ICD10CM:H35.109
301548,250.2,Type 2 diabetes,"Retinopathy of prematurity, unspecified, bilateral",ICD10CM,H35.103,1.2240088623857257,ICD10CM:H35.103
301547,250.2,Type 2 diabetes,"Retinopathy of prematurity, unspecified, left eye",ICD10CM,H35.102,1.2240088623857257,ICD10CM:H35.102
663615,250.2,Type 2 diabetes,Retinopathy,SNOMEDCT_US,399625000,1.2240088623857257,SNOMEDCT_US:399625000
301447,250.2,Type 2 diabetes,"Transient retinal artery occlusion, left eye",ICD10CM,H34.02,1.2240088623857257,ICD10CM:H34.02
301443,250.2,Type 2 diabetes,Retinal vascular occlusions,ICD10CM,H34,1.2240088623857257,ICD10CM:H34
663589,250.2,Type 2 diabetes,Retinopathy,SNOMEDCT_US,35426003,1.2240088623857257,SNOMEDCT_US:35426003
301545,250.2,Type 2 diabetes,"Retinopathy of prematurity, unspecified",ICD10CM,H35.10,1.2240088623857257,ICD10CM:H35.10
301544,250.2,Type 2 diabetes,Retinopathy of prematurity,ICD10CM,H35.1,1.2240088623857257,ICD10CM:H35.1
301543,250.2,Type 2 diabetes,Other intraretinal microvascular abnormalities,ICD10CM,H35.09,1.2240088623857257,ICD10CM:H35.09
301542,250.2,Type 2 diabetes,"Retinal telangiectasis, unspecified eye",ICD10CM,H35.079,1.2240088623857257,ICD10CM:H35.079
301444,250.2,Type 2 diabetes,Transient retinal artery occlusion,ICD10CM,H34.0,1.2240088623857257,ICD10CM:H34.0
301541,250.2,Type 2 diabetes,"Retinal telangiectasis, bilateral",ICD10CM,H35.073,1.2240088623857257,ICD10CM:H35.073
301540,250.2,Type 2 diabetes,"Retinal telangiectasis, left eye",ICD10CM,H35.072,1.2240088623857257,ICD10CM:H35.072
301539,250.2,Type 2 diabetes,"Retinal telangiectasis, right eye",ICD10CM,H35.071,1.2240088623857257,ICD10CM:H35.071
301522,250.2,Type 2 diabetes,"Hypertensive retinopathy, unspecified eye",ICD10CM,H35.039,1.2240088623857257,ICD10CM:H35.039
301446,250.2,Type 2 diabetes,"Transient retinal artery occlusion, right eye",ICD10CM,H34.01,1.2240088623857257,ICD10CM:H34.01
301445,250.2,Type 2 diabetes,"Transient retinal artery occlusion, unspecified eye",ICD10CM,H34.00,1.2240088623857257,ICD10CM:H34.00
301521,250.2,Type 2 diabetes,"Hypertensive retinopathy, bilateral",ICD10CM,H35.033,1.2240088623857257,ICD10CM:H35.033
301481,250.2,Type 2 diabetes,"Central retinal vein occlusion, unspecified eye, with retinal neovascularization",ICD10CM,H34.8191,1.2240088623857257,ICD10CM:H34.8191
301472,250.2,Type 2 diabetes,"Central retinal vein occlusion, left eye, with macular edema",ICD10CM,H34.8120,1.2240088623857257,ICD10CM:H34.8120
301464,250.2,Type 2 diabetes,"Retinal artery branch occlusion, unspecified eye",ICD10CM,H34.239,1.2240088623857257,ICD10CM:H34.239
301465,250.2,Type 2 diabetes,Other retinal vascular occlusions,ICD10CM,H34.8,1.2240088623857257,ICD10CM:H34.8
301466,250.2,Type 2 diabetes,Central retinal vein occlusion,ICD10CM,H34.81,1.2240088623857257,ICD10CM:H34.81
301467,250.2,Type 2 diabetes,"Central retinal vein occlusion, right eye",ICD10CM,H34.811,1.2240088623857257,ICD10CM:H34.811
301468,250.2,Type 2 diabetes,"Central retinal vein occlusion, right eye, with macular edema",ICD10CM,H34.8110,1.2240088623857257,ICD10CM:H34.8110
301469,250.2,Type 2 diabetes,"Central retinal vein occlusion, right eye, with retinal neovascularization",ICD10CM,H34.8111,1.2240088623857257,ICD10CM:H34.8111
301487,250.2,Type 2 diabetes,"Venous engorgement, unspecified eye",ICD10CM,H34.829,1.2240088623857257,ICD10CM:H34.829
301479,250.2,Type 2 diabetes,"Central retinal vein occlusion, unspecified eye",ICD10CM,H34.819,1.2240088623857257,ICD10CM:H34.819
301470,250.2,Type 2 diabetes,"Central retinal vein occlusion, right eye, stable",ICD10CM,H34.8112,1.2240088623857257,ICD10CM:H34.8112
301471,250.2,Type 2 diabetes,"Central retinal vein occlusion, left eye",ICD10CM,H34.812,1.2240088623857257,ICD10CM:H34.812
301501,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, unspecified eye",ICD10CM,H34.839,1.2240088623857257,ICD10CM:H34.839
301500,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, bilateral, stable",ICD10CM,H34.8332,1.2240088623857257,ICD10CM:H34.8332
301499,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, bilateral, with retinal neovascularization",ICD10CM,H34.8331,1.2240088623857257,ICD10CM:H34.8331
301498,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, bilateral, with macular edema",ICD10CM,H34.8330,1.2240088623857257,ICD10CM:H34.8330
301497,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, bilateral",ICD10CM,H34.833,1.2240088623857257,ICD10CM:H34.833
301520,250.2,Type 2 diabetes,"Hypertensive retinopathy, left eye",ICD10CM,H35.032,1.2240088623857257,ICD10CM:H35.032
301496,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, left eye, stable",ICD10CM,H34.8322,1.2240088623857257,ICD10CM:H34.8322
301473,250.2,Type 2 diabetes,"Central retinal vein occlusion, left eye, with retinal neovascularization",ICD10CM,H34.8121,1.2240088623857257,ICD10CM:H34.8121
663494,250.2,Type 2 diabetes,Retinal disorder NOS,SNOMEDCT_US,193430004,1.2240088623857257,SNOMEDCT_US:193430004
301495,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, left eye, with retinal neovascularization",ICD10CM,H34.8321,1.2240088623857257,ICD10CM:H34.8321
301494,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, left eye, with macular edema",ICD10CM,H34.8320,1.2240088623857257,ICD10CM:H34.8320
301474,250.2,Type 2 diabetes,"Central retinal vein occlusion, left eye, stable",ICD10CM,H34.8122,1.2240088623857257,ICD10CM:H34.8122
301493,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, left eye",ICD10CM,H34.832,1.2240088623857257,ICD10CM:H34.832
301492,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, right eye, stable",ICD10CM,H34.8312,1.2240088623857257,ICD10CM:H34.8312
301491,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, right eye, with retinal neovascularization",ICD10CM,H34.8311,1.2240088623857257,ICD10CM:H34.8311
301490,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, right eye, with macular edema",ICD10CM,H34.8310,1.2240088623857257,ICD10CM:H34.8310
301475,250.2,Type 2 diabetes,"Central retinal vein occlusion, bilateral",ICD10CM,H34.813,1.2240088623857257,ICD10CM:H34.813
301489,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, right eye",ICD10CM,H34.831,1.2240088623857257,ICD10CM:H34.831
301488,250.2,Type 2 diabetes,Tributary (branch) retinal vein occlusion,ICD10CM,H34.83,1.2240088623857257,ICD10CM:H34.83
301480,250.2,Type 2 diabetes,"Central retinal vein occlusion, unspecified eye, with macular edema",ICD10CM,H34.8190,1.2240088623857257,ICD10CM:H34.8190
301463,250.2,Type 2 diabetes,"Retinal artery branch occlusion, bilateral",ICD10CM,H34.233,1.2240088623857257,ICD10CM:H34.233
301502,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, unspecified eye, with macular edema",ICD10CM,H34.8390,1.2240088623857257,ICD10CM:H34.8390
301503,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, unspecified eye, with retinal neovascularization",ICD10CM,H34.8391,1.2240088623857257,ICD10CM:H34.8391
301504,250.2,Type 2 diabetes,"Tributary (branch) retinal vein occlusion, unspecified eye, stable",ICD10CM,H34.8392,1.2240088623857257,ICD10CM:H34.8392
301519,250.2,Type 2 diabetes,"Hypertensive retinopathy, right eye",ICD10CM,H35.031,1.2240088623857257,ICD10CM:H35.031
301476,250.2,Type 2 diabetes,"Central retinal vein occlusion, bilateral, with macular edema",ICD10CM,H34.8130,1.2240088623857257,ICD10CM:H34.8130
301455,250.2,Type 2 diabetes,Partial retinal artery occlusion,ICD10CM,H34.21,1.2240088623857257,ICD10CM:H34.21
301485,250.2,Type 2 diabetes,"Venous engorgement, left eye",ICD10CM,H34.822,1.2240088623857257,ICD10CM:H34.822
301456,250.2,Type 2 diabetes,"Partial retinal artery occlusion, right eye",ICD10CM,H34.211,1.2240088623857257,ICD10CM:H34.211
301483,250.2,Type 2 diabetes,Venous engorgement,ICD10CM,H34.82,1.2240088623857257,ICD10CM:H34.82
301457,250.2,Type 2 diabetes,"Partial retinal artery occlusion, left eye",ICD10CM,H34.212,1.2240088623857257,ICD10CM:H34.212
301518,250.2,Type 2 diabetes,Hypertensive retinopathy,ICD10CM,H35.03,1.2240088623857257,ICD10CM:H35.03
301458,250.2,Type 2 diabetes,"Partial retinal artery occlusion, bilateral",ICD10CM,H34.213,1.2240088623857257,ICD10CM:H34.213
301517,250.2,Type 2 diabetes,"Exudative retinopathy, unspecified eye",ICD10CM,H35.029,1.2240088623857257,ICD10CM:H35.029
301516,250.2,Type 2 diabetes,"Exudative retinopathy, bilateral",ICD10CM,H35.023,1.2240088623857257,ICD10CM:H35.023
301515,250.2,Type 2 diabetes,"Exudative retinopathy, left eye",ICD10CM,H35.022,1.2240088623857257,ICD10CM:H35.022
301459,250.2,Type 2 diabetes,"Partial retinal artery occlusion, unspecified eye",ICD10CM,H34.219,1.2240088623857257,ICD10CM:H34.219
301486,250.2,Type 2 diabetes,"Venous engorgement, bilateral",ICD10CM,H34.823,1.2240088623857257,ICD10CM:H34.823
301460,250.2,Type 2 diabetes,Retinal artery branch occlusion,ICD10CM,H34.23,1.2240088623857257,ICD10CM:H34.23
301514,250.2,Type 2 diabetes,"Exudative retinopathy, right eye",ICD10CM,H35.021,1.2240088623857257,ICD10CM:H35.021
301513,250.2,Type 2 diabetes,Exudative retinopathy,ICD10CM,H35.02,1.2240088623857257,ICD10CM:H35.02
301512,250.2,Type 2 diabetes,"Changes in retinal vascular appearance, unspecified eye",ICD10CM,H35.019,1.2240088623857257,ICD10CM:H35.019
301461,250.2,Type 2 diabetes,"Retinal artery branch occlusion, right eye",ICD10CM,H34.231,1.2240088623857257,ICD10CM:H34.231
663551,250.2,Type 2 diabetes,Retinopathies,SNOMEDCT_US,267715002,1.2240088623857257,SNOMEDCT_US:267715002
301477,250.2,Type 2 diabetes,"Central retinal vein occlusion, bilateral, with retinal neovascularization",ICD10CM,H34.8131,1.2240088623857257,ICD10CM:H34.8131
301510,250.2,Type 2 diabetes,"Changes in retinal vascular appearance, left eye",ICD10CM,H35.012,1.2240088623857257,ICD10CM:H35.012
301509,250.2,Type 2 diabetes,"Changes in retinal vascular appearance, right eye",ICD10CM,H35.011,1.2240088623857257,ICD10CM:H35.011
301508,250.2,Type 2 diabetes,Changes in retinal vascular appearance,ICD10CM,H35.01,1.2240088623857257,ICD10CM:H35.01
301507,250.2,Type 2 diabetes,Unspecified background retinopathy,ICD10CM,H35.00,1.2240088623857257,ICD10CM:H35.00
301462,250.2,Type 2 diabetes,"Retinal artery branch occlusion, left eye",ICD10CM,H34.232,1.2240088623857257,ICD10CM:H34.232
301478,250.2,Type 2 diabetes,"Central retinal vein occlusion, bilateral, stable",ICD10CM,H34.8132,1.2240088623857257,ICD10CM:H34.8132
301506,250.2,Type 2 diabetes,Other retinal disorders,ICD10CM,H35,1.2240088623857257,ICD10CM:H35
301505,250.2,Type 2 diabetes,Unspecified retinal vascular occlusion,ICD10CM,H34.9,1.2240088623857257,ICD10CM:H34.9
301511,250.2,Type 2 diabetes,"Changes in retinal vascular appearance, bilateral",ICD10CM,H35.013,1.2240088623857257,ICD10CM:H35.013
301579,250.2,Type 2 diabetes,"Retinopathy of prematurity, stage 5, unspecified eye",ICD10CM,H35.169,1.2240088623857257,ICD10CM:H35.169
663110,250.2,Type 2 diabetes,Retinal telangiectasia,ICD9CM,362.15,1.2240088623857257,ICD9CM:362.15
301628,250.2,Type 2 diabetes,Unspecified hereditary retinal dystrophy,ICD10CM,H35.50,1.2240088623857257,ICD10CM:H35.50
301623,250.2,Type 2 diabetes,"Secondary vitreoretinal degeneration, right eye",ICD10CM,H35.461,1.2240088623857257,ICD10CM:H35.461
663130,250.2,Type 2 diabetes,Central retinal vein occlusion,ICD9CM,362.35,1.2240088623857257,ICD9CM:362.35
301624,250.2,Type 2 diabetes,"Secondary vitreoretinal degeneration, left eye",ICD10CM,H35.462,1.2240088623857257,ICD10CM:H35.462
301625,250.2,Type 2 diabetes,"Secondary vitreoretinal degeneration, bilateral",ICD10CM,H35.463,1.2240088623857257,ICD10CM:H35.463
301626,250.2,Type 2 diabetes,"Secondary vitreoretinal degeneration, unspecified eye",ICD10CM,H35.469,1.2240088623857257,ICD10CM:H35.469
301627,250.2,Type 2 diabetes,Hereditary retinal dystrophy,ICD10CM,H35.5,1.2240088623857257,ICD10CM:H35.5
301629,250.2,Type 2 diabetes,Vitreoretinal dystrophy,ICD10CM,H35.51,1.2240088623857257,ICD10CM:H35.51
301621,250.2,Type 2 diabetes,"Secondary pigmentary degeneration, unspecified eye",ICD10CM,H35.459,1.2240088623857257,ICD10CM:H35.459
301630,250.2,Type 2 diabetes,Pigmentary retinal dystrophy,ICD10CM,H35.52,1.2240088623857257,ICD10CM:H35.52
301631,250.2,Type 2 diabetes,Other dystrophies primarily involving the sensory retina,ICD10CM,H35.53,1.2240088623857257,ICD10CM:H35.53
301632,250.2,Type 2 diabetes,Dystrophies primarily involving the retinal pigment epithelium,ICD10CM,H35.54,1.2240088623857257,ICD10CM:H35.54
301633,250.2,Type 2 diabetes,Retinal hemorrhage,ICD10CM,H35.6,1.2240088623857257,ICD10CM:H35.6
301634,250.2,Type 2 diabetes,"Retinal hemorrhage, unspecified eye",ICD10CM,H35.60,1.2240088623857257,ICD10CM:H35.60
301635,250.2,Type 2 diabetes,"Retinal hemorrhage, right eye",ICD10CM,H35.61,1.2240088623857257,ICD10CM:H35.61
301622,250.2,Type 2 diabetes,Secondary vitreoretinal degeneration,ICD10CM,H35.46,1.2240088623857257,ICD10CM:H35.46
301620,250.2,Type 2 diabetes,"Secondary pigmentary degeneration, bilateral",ICD10CM,H35.453,1.2240088623857257,ICD10CM:H35.453
301607,250.2,Type 2 diabetes,Paving stone degeneration of retina,ICD10CM,H35.43,1.2240088623857257,ICD10CM:H35.43
301612,250.2,Type 2 diabetes,Age-related reticular degeneration of retina,ICD10CM,H35.44,1.2240088623857257,ICD10CM:H35.44
663127,250.2,Type 2 diabetes,Retinal arterial branch occlusion,ICD9CM,362.32,1.2240088623857257,ICD9CM:362.32
301608,250.2,Type 2 diabetes,"Paving stone degeneration of retina, right eye",ICD10CM,H35.431,1.2240088623857257,ICD10CM:H35.431
301609,250.2,Type 2 diabetes,"Paving stone degeneration of retina, left eye",ICD10CM,H35.432,1.2240088623857257,ICD10CM:H35.432
301610,250.2,Type 2 diabetes,"Paving stone degeneration of retina, bilateral",ICD10CM,H35.433,1.2240088623857257,ICD10CM:H35.433
663128,250.2,Type 2 diabetes,Partial retinal arterial occlusion,ICD9CM,362.33,1.2240088623857257,ICD9CM:362.33
301611,250.2,Type 2 diabetes,"Paving stone degeneration of retina, unspecified eye",ICD10CM,H35.439,1.2240088623857257,ICD10CM:H35.439
301613,250.2,Type 2 diabetes,"Age-related reticular degeneration of retina, right eye",ICD10CM,H35.441,1.2240088623857257,ICD10CM:H35.441
301619,250.2,Type 2 diabetes,"Secondary pigmentary degeneration, left eye",ICD10CM,H35.452,1.2240088623857257,ICD10CM:H35.452
301614,250.2,Type 2 diabetes,"Age-related reticular degeneration of retina, left eye",ICD10CM,H35.442,1.2240088623857257,ICD10CM:H35.442
301615,250.2,Type 2 diabetes,"Age-related reticular degeneration of retina, bilateral",ICD10CM,H35.443,1.2240088623857257,ICD10CM:H35.443
663129,250.2,Type 2 diabetes,Transient retinal arterial occlusion,ICD9CM,362.34,1.2240088623857257,ICD9CM:362.34
301616,250.2,Type 2 diabetes,"Age-related reticular degeneration of retina, unspecified eye",ICD10CM,H35.449,1.2240088623857257,ICD10CM:H35.449
301617,250.2,Type 2 diabetes,Secondary pigmentary degeneration,ICD10CM,H35.45,1.2240088623857257,ICD10CM:H35.45
301618,250.2,Type 2 diabetes,"Secondary pigmentary degeneration, right eye",ICD10CM,H35.451,1.2240088623857257,ICD10CM:H35.451
301636,250.2,Type 2 diabetes,"Retinal hemorrhage, left eye",ICD10CM,H35.62,1.2240088623857257,ICD10CM:H35.62
663131,250.2,Type 2 diabetes,Venous tributary (branch) occlusion of retina,ICD9CM,362.36,1.2240088623857257,ICD9CM:362.36
