index,PHECODE,PHENOTYPE,STR,SAB,CODE,TFIDF,voca_concept
422211,290.1,Dementias,Monoplegia of lower limb following unspecified cerebrovascular disease affecting right non-dominant side,ICD10CM,I69.943,1.3581186330923487,ICD10CM:I69.943
422210,290.1,Dementias,Monoplegia of lower limb following unspecified cerebrovascular disease affecting left dominant side,ICD10CM,I69.942,1.3581186330923487,ICD10CM:I69.942
422209,290.1,Dementias,Monoplegia of lower limb following unspecified cerebrovascular disease affecting right dominant side,ICD10CM,I69.941,1.3581186330923487,ICD10CM:I69.941
422208,290.1,Dementias,Monoplegia of lower limb following unspecified cerebrovascular disease,ICD10CM,I69.94,1.3581186330923487,ICD10CM:I69.94
422207,290.1,Dementias,Monoplegia of upper limb following unspecified cerebrovascular disease affecting unspecified side,ICD10CM,I69.939,1.3581186330923487,ICD10CM:I69.939
422206,290.1,Dementias,Monoplegia of upper limb following unspecified cerebrovascular disease affecting left non-dominant side,ICD10CM,I69.934,1.3581186330923487,ICD10CM:I69.934
422204,290.1,Dementias,Monoplegia of upper limb following unspecified cerebrovascular disease affecting left dominant side,ICD10CM,I69.932,1.3581186330923487,ICD10CM:I69.932
422195,290.1,Dementias,Unspecified symptoms and signs involving cognitive functions following unspecified cerebrovascular disease,ICD10CM,I69.919,1.3581186330923487,ICD10CM:I69.919
422203,290.1,Dementias,Monoplegia of upper limb following unspecified cerebrovascular disease affecting right dominant side,ICD10CM,I69.931,1.3581186330923487,ICD10CM:I69.931
422202,290.1,Dementias,Monoplegia of upper limb following unspecified cerebrovascular disease,ICD10CM,I69.93,1.3581186330923487,ICD10CM:I69.93
422201,290.1,Dementias,Other speech and language deficits following unspecified cerebrovascular disease,ICD10CM,I69.928,1.3581186330923487,ICD10CM:I69.928
422200,290.1,Dementias,Fluency disorder following unspecified cerebrovascular disease,ICD10CM,I69.923,1.3581186330923487,ICD10CM:I69.923
422199,290.1,Dementias,Dysarthria following unspecified cerebrovascular disease,ICD10CM,I69.922,1.3581186330923487,ICD10CM:I69.922
422198,290.1,Dementias,Dysphasia following unspecified cerebrovascular disease,ICD10CM,I69.921,1.3581186330923487,ICD10CM:I69.921
422197,290.1,Dementias,Aphasia following unspecified cerebrovascular disease,ICD10CM,I69.920,1.3581186330923487,ICD10CM:I69.920
422196,290.1,Dementias,Speech and language deficits following unspecified cerebrovascular disease,ICD10CM,I69.92,1.3581186330923487,ICD10CM:I69.92
422173,290.1,Dementias,Other paralytic syndrome following other cerebrovascular disease affecting right dominant side,ICD10CM,I69.861,1.3581186330923487,ICD10CM:I69.861
422171,290.1,Dementias,Hemiplegia and hemiparesis following other cerebrovascular disease affecting unspecified side,ICD10CM,I69.859,1.3581186330923487,ICD10CM:I69.859
422127,290.1,Dementias,Other paralytic syndrome following cerebral infarction affecting right non-dominant side,ICD10CM,I69.363,1.3581186330923487,ICD10CM:I69.363
422138,290.1,Dementias,Unspecified sequelae of other cerebrovascular disease,ICD10CM,I69.80,1.3581186330923487,ICD10CM:I69.80
422147,290.1,Dementias,Unspecified symptoms and signs involving cognitive functions following other cerebrovascular disease,ICD10CM,I69.819,1.3581186330923487,ICD10CM:I69.819
422146,290.1,Dementias,Other symptoms and signs involving cognitive functions following other cerebrovascular disease,ICD10CM,I69.818,1.3581186330923487,ICD10CM:I69.818
422145,290.1,Dementias,Cognitive social or emotional deficit following other cerebrovascular disease,ICD10CM,I69.815,1.3581186330923487,ICD10CM:I69.815
422144,290.1,Dementias,Frontal lobe and executive function deficit following other cerebrovascular disease,ICD10CM,I69.814,1.3581186330923487,ICD10CM:I69.814
422143,290.1,Dementias,Psychomotor deficit following other cerebrovascular disease,ICD10CM,I69.813,1.3581186330923487,ICD10CM:I69.813
422142,290.1,Dementias,Visuospatial deficit and spatial neglect following other cerebrovascular disease,ICD10CM,I69.812,1.3581186330923487,ICD10CM:I69.812
422141,290.1,Dementias,Memory deficit following other cerebrovascular disease,ICD10CM,I69.811,1.3581186330923487,ICD10CM:I69.811
422140,290.1,Dementias,Attention and concentration deficit following other cerebrovascular disease,ICD10CM,I69.810,1.3581186330923487,ICD10CM:I69.810
422137,290.1,Dementias,Sequelae of other cerebrovascular diseases,ICD10CM,I69.8,1.3581186330923487,ICD10CM:I69.8
422149,290.1,Dementias,Aphasia following other cerebrovascular disease,ICD10CM,I69.820,1.3581186330923487,ICD10CM:I69.820
421969,290.1,Dementias,Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting right dominant side,ICD10CM,I69.041,1.3581186330923487,ICD10CM:I69.041
422135,290.1,Dementias,Ataxia following cerebral infarction,ICD10CM,I69.393,1.3581186330923487,ICD10CM:I69.393
422134,290.1,Dementias,Facial weakness following cerebral infarction,ICD10CM,I69.392,1.3581186330923487,ICD10CM:I69.392
422133,290.1,Dementias,Dysphagia following cerebral infarction,ICD10CM,I69.391,1.3581186330923487,ICD10CM:I69.391
422132,290.1,Dementias,Apraxia following cerebral infarction,ICD10CM,I69.390,1.3581186330923487,ICD10CM:I69.390
422131,290.1,Dementias,Other sequelae of cerebral infarction,ICD10CM,I69.39,1.3581186330923487,ICD10CM:I69.39
422130,290.1,Dementias,Other paralytic syndrome following cerebral infarction affecting unspecified side,ICD10CM,I69.369,1.3581186330923487,ICD10CM:I69.369
422129,290.1,Dementias,"Other paralytic syndrome following cerebral infarction, bilateral",ICD10CM,I69.365,1.3581186330923487,ICD10CM:I69.365
422148,290.1,Dementias,Speech and language deficits following other cerebrovascular disease,ICD10CM,I69.82,1.3581186330923487,ICD10CM:I69.82
422150,290.1,Dementias,Dysphasia following other cerebrovascular disease,ICD10CM,I69.821,1.3581186330923487,ICD10CM:I69.821
422170,290.1,Dementias,Hemiplegia and hemiparesis following other cerebrovascular disease affecting left non-dominant side,ICD10CM,I69.854,1.3581186330923487,ICD10CM:I69.854
422161,290.1,Dementias,Monoplegia of lower limb following other cerebrovascular disease affecting right dominant side,ICD10CM,I69.841,1.3581186330923487,ICD10CM:I69.841
422169,290.1,Dementias,Hemiplegia and hemiparesis following other cerebrovascular disease affecting right non-dominant side,ICD10CM,I69.853,1.3581186330923487,ICD10CM:I69.853
422168,290.1,Dementias,Hemiplegia and hemiparesis following other cerebrovascular disease affecting left dominant side,ICD10CM,I69.852,1.3581186330923487,ICD10CM:I69.852
422167,290.1,Dementias,Hemiplegia and hemiparesis following other cerebrovascular disease affecting right dominant side,ICD10CM,I69.851,1.3581186330923487,ICD10CM:I69.851
422166,290.1,Dementias,Hemiplegia and hemiparesis following other cerebrovascular disease,ICD10CM,I69.85,1.3581186330923487,ICD10CM:I69.85
422165,290.1,Dementias,Monoplegia of lower limb following other cerebrovascular disease affecting unspecified side,ICD10CM,I69.849,1.3581186330923487,ICD10CM:I69.849
422164,290.1,Dementias,Monoplegia of lower limb following other cerebrovascular disease affecting left non-dominant side,ICD10CM,I69.844,1.3581186330923487,ICD10CM:I69.844
422163,290.1,Dementias,Monoplegia of lower limb following other cerebrovascular disease affecting right non-dominant side,ICD10CM,I69.843,1.3581186330923487,ICD10CM:I69.843
422162,290.1,Dementias,Monoplegia of lower limb following other cerebrovascular disease affecting left dominant side,ICD10CM,I69.842,1.3581186330923487,ICD10CM:I69.842
422160,290.1,Dementias,Monoplegia of lower limb following other cerebrovascular disease,ICD10CM,I69.84,1.3581186330923487,ICD10CM:I69.84
422151,290.1,Dementias,Dysarthria following other cerebrovascular disease,ICD10CM,I69.822,1.3581186330923487,ICD10CM:I69.822
422159,290.1,Dementias,Monoplegia of upper limb following other cerebrovascular disease affecting unspecified side,ICD10CM,I69.839,1.3581186330923487,ICD10CM:I69.839
422158,290.1,Dementias,Monoplegia of upper limb following other cerebrovascular disease affecting left non-dominant side,ICD10CM,I69.834,1.3581186330923487,ICD10CM:I69.834
422157,290.1,Dementias,Monoplegia of upper limb following other cerebrovascular disease affecting right non-dominant side,ICD10CM,I69.833,1.3581186330923487,ICD10CM:I69.833
422156,290.1,Dementias,Monoplegia of upper limb following other cerebrovascular disease affecting left dominant side,ICD10CM,I69.832,1.3581186330923487,ICD10CM:I69.832
422155,290.1,Dementias,Monoplegia of upper limb following other cerebrovascular disease affecting right dominant side,ICD10CM,I69.831,1.3581186330923487,ICD10CM:I69.831
422154,290.1,Dementias,Monoplegia of upper limb following other cerebrovascular disease,ICD10CM,I69.83,1.3581186330923487,ICD10CM:I69.83
422153,290.1,Dementias,Other speech and language deficits following other cerebrovascular disease,ICD10CM,I69.828,1.3581186330923487,ICD10CM:I69.828
422152,290.1,Dementias,Fluency disorder following other cerebrovascular disease,ICD10CM,I69.823,1.3581186330923487,ICD10CM:I69.823
422214,290.1,Dementias,Hemiplegia and hemiparesis following unspecified cerebrovascular disease,ICD10CM,I69.95,1.3581186330923487,ICD10CM:I69.95
422215,290.1,Dementias,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting right dominant side,ICD10CM,I69.951,1.3581186330923487,ICD10CM:I69.951
422216,290.1,Dementias,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting left dominant side,ICD10CM,I69.952,1.3581186330923487,ICD10CM:I69.952
1224922,290.1,Dementias,Dysphasia as late effect of cerebrovascular disease,ICD9CM,438.12,1.3581186330923487,ICD9CM:438.12
1224930,290.1,Dementias,Monoplegia of upper limb as late effect of cerebrovascular disease,ICD9CM,438.3,1.3581186330923487,ICD9CM:438.3
1224929,290.1,Dementias,Hemiplegia affecting nondominant side as late effect of cerebrovascular disease,ICD9CM,438.22,1.3581186330923487,ICD9CM:438.22
1224928,290.1,Dementias,Hemiplegia affecting dominant side as late effect of cerebrovascular disease,ICD9CM,438.21,1.3581186330923487,ICD9CM:438.21
1224927,290.1,Dementias,Hemiplegia affecting unspecified side as late effect of cerebrovascular disease,ICD9CM,438.20,1.3581186330923487,ICD9CM:438.20
1224926,290.1,Dementias,Hemiplegia/hemiparesis as late effect of cerebrovascular disease,ICD9CM,438.2,1.3581186330923487,ICD9CM:438.2
1224925,290.1,Dementias,Other speech and language deficits as late effect of cerebrovascular disease,ICD9CM,438.19,1.3581186330923487,ICD9CM:438.19
1224924,290.1,Dementias,"Late effects of cerebrovascular disease, fluency disorder (ADDED)",ICD9CM,438.14,1.3581186330923487,ICD9CM:438.14
1224923,290.1,Dementias,"Late effects of cerebrovascular disease, dysarthria (ADDED)",ICD9CM,438.13,1.3581186330923487,ICD9CM:438.13
1224921,290.1,Dementias,Aphasia as late effect of cerebrovascular disease,ICD9CM,438.11,1.3581186330923487,ICD9CM:438.11
1224932,290.1,Dementias,Monoplegia of upper limb affecting dominant side as late effect of cerebrovascular disease,ICD9CM,438.31,1.3581186330923487,ICD9CM:438.31
1224920,290.1,Dementias,"Speech and language deficit, unspecified, as late effect of cerebrovascular disease",ICD9CM,438.10,1.3581186330923487,ICD9CM:438.10
1224919,290.1,Dementias,Speech and language deficits as late effect of cerebrovascular disease,ICD9CM,438.1,1.3581186330923487,ICD9CM:438.1
1224918,290.1,Dementias,Cognitive deficits as late effect of cerebrovascular disease,ICD9CM,438.0,1.3581186330923487,ICD9CM:438.0
1224917,290.1,Dementias,Late effects of cerebrovascular disease,ICD9CM,438,1.3581186330923487,ICD9CM:438
1224916,290.1,Dementias,Unspecified cerebrovascular disease,ICD9CM,437.9,1.3581186330923487,ICD9CM:437.9
1224915,290.1,Dementias,Other ill-defined cerebrovascular disease,ICD9CM,437.8,1.3581186330923487,ICD9CM:437.8
1224914,290.1,Dementias,Transient global amnesia,ICD9CM,437.7,1.3581186330923487,ICD9CM:437.7
1224913,290.1,Dementias,Nonpyogenic thrombosis of intracranial venous sinus,ICD9CM,437.6,1.3581186330923487,ICD9CM:437.6
1224931,290.1,Dementias,Monoplegia of upper limb affecting unspecified side as late effect of cerebrovascular disease,ICD9CM,438.30,1.3581186330923487,ICD9CM:438.30
1224933,290.1,Dementias,Monoplegia of upper limb affecting nondominant side as late effect of cerebrovascular disease,ICD9CM,438.32,1.3581186330923487,ICD9CM:438.32
422217,290.1,Dementias,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting right non-dominant side,ICD10CM,I69.953,1.3581186330923487,ICD10CM:I69.953
1224944,290.1,Dementias,Disturbances of vision,ICD9CM,438.7,1.3581186330923487,ICD9CM:438.7
1224952,290.1,Dementias,Unspecified late effects of cerebrovascular disease,ICD9CM,438.9,1.3581186330923487,ICD9CM:438.9
1224951,290.1,Dementias,Other late effects of cerebrovascular disease,ICD9CM,438.89,1.3581186330923487,ICD9CM:438.89
1224950,290.1,Dementias,Vertigo as late effect of cerebrovascular disease,ICD9CM,438.85,1.3581186330923487,ICD9CM:438.85
1224949,290.1,Dementias,Ataxia as late effect of cerebrovascular disease,ICD9CM,438.84,1.3581186330923487,ICD9CM:438.84
1224948,290.1,Dementias,Facial weakness,ICD9CM,438.83,1.3581186330923487,ICD9CM:438.83
1224947,290.1,Dementias,Dysphagia as late effect of cerebrovascular disease,ICD9CM,438.82,1.3581186330923487,ICD9CM:438.82
1224946,290.1,Dementias,Apraxia as late effect of cerebrovascular disease,ICD9CM,438.81,1.3581186330923487,ICD9CM:438.81
1224945,290.1,Dementias,Other late effects of cerebrovascular disease,ICD9CM,438.8,1.3581186330923487,ICD9CM:438.8
1224943,290.1,Dementias,Alterations of sensations,ICD9CM,438.6,1.3581186330923487,ICD9CM:438.6
1224934,290.1,Dementias,Monoplegia of lower limb as late effect of cerebrovascular disease,ICD9CM,438.4,1.3581186330923487,ICD9CM:438.4
1224942,290.1,Dementias,"Other paralytic syndrome, bilateral",ICD9CM,438.53,1.3581186330923487,ICD9CM:438.53
1224941,290.1,Dementias,Other paralytic syndrome affecting nondominant side as late effect of cerebrovascular disease,ICD9CM,438.52,1.3581186330923487,ICD9CM:438.52
1224940,290.1,Dementias,Other paralytic syndrome affecting dominant side as late effect of cerebrovascular disease,ICD9CM,438.51,1.3581186330923487,ICD9CM:438.51
1224939,290.1,Dementias,Other paralytic syndrome affecting unspecified side as late effect of cerebrovascular disease,ICD9CM,438.50,1.3581186330923487,ICD9CM:438.50
1224938,290.1,Dementias,Other paralytic syndrome as late effect of cerebrovascular disease,ICD9CM,438.5,1.3581186330923487,ICD9CM:438.5
1224937,290.1,Dementias,Monoplegia of lower limb affecting nondominant side as late effect of cerebrovascular disease,ICD9CM,438.42,1.3581186330923487,ICD9CM:438.42
1224936,290.1,Dementias,Monoplegia of lower limb affecting dominant side as late effect of cerebrovascular disease,ICD9CM,438.41,1.3581186330923487,ICD9CM:438.41
1224935,290.1,Dementias,Monoplegia of lower limb affecting unspecified side as late effect of cerebrovascular disease,ICD9CM,438.40,1.3581186330923487,ICD9CM:438.40
1224912,290.1,Dementias,Cerebral arteritis,ICD9CM,437.4,1.3581186330923487,ICD9CM:437.4
1224911,290.1,Dementias,"Cerebral aneurysm, nonruptured",ICD9CM,437.3,1.3581186330923487,ICD9CM:437.3
1224910,290.1,Dementias,Other generalized ischemic cerebrovascular disease,ICD9CM,437.1,1.3581186330923487,ICD9CM:437.1
422227,290.1,Dementias,Other sequelae of unspecified cerebrovascular disease,ICD10CM,I69.99,1.3581186330923487,ICD10CM:I69.99
1224887,290.1,Dementias,"Occlusion and stenosis of basilar artery, without mention of cerebral infarction",ICD9CM,433.00,1.3581186330923487,ICD9CM:433.00
1224886,290.1,Dementias,Occlusion and stenosis of basilar artery,ICD9CM,433.0,1.3581186330923487,ICD9CM:433.0
1224885,290.1,Dementias,Occlusion and stenosis of precerebral arteries,ICD9CM,433,1.3581186330923487,ICD9CM:433
422232,290.1,Dementias,Other sequelae following unspecified cerebrovascular disease,ICD10CM,I69.998,1.3581186330923487,ICD10CM:I69.998
422231,290.1,Dementias,Ataxia following unspecified cerebrovascular disease,ICD10CM,I69.993,1.3581186330923487,ICD10CM:I69.993
422230,290.1,Dementias,Facial weakness following unspecified cerebrovascular disease,ICD10CM,I69.992,1.3581186330923487,ICD10CM:I69.992
422229,290.1,Dementias,Dysphagia following unspecified cerebrovascular disease,ICD10CM,I69.991,1.3581186330923487,ICD10CM:I69.991
422228,290.1,Dementias,Apraxia following unspecified cerebrovascular disease,ICD10CM,I69.990,1.3581186330923487,ICD10CM:I69.990
422226,290.1,Dementias,Other paralytic syndrome following unspecified cerebrovascular disease affecting unspecified side,ICD10CM,I69.969,1.3581186330923487,ICD10CM:I69.969
1224909,290.1,Dementias,Other and ill-defined cerebrovascular disease,ICD9CM,437,1.3581186330923487,ICD9CM:437
422225,290.1,Dementias,"Other paralytic syndrome following unspecified cerebrovascular disease, bilateral",ICD10CM,I69.965,1.3581186330923487,ICD10CM:I69.965
422224,290.1,Dementias,Other paralytic syndrome following unspecified cerebrovascular disease affecting left non-dominant side,ICD10CM,I69.964,1.3581186330923487,ICD10CM:I69.964
422223,290.1,Dementias,Other paralytic syndrome following unspecified cerebrovascular disease affecting right non-dominant side,ICD10CM,I69.963,1.3581186330923487,ICD10CM:I69.963
422222,290.1,Dementias,Other paralytic syndrome following unspecified cerebrovascular disease affecting left dominant side,ICD10CM,I69.962,1.3581186330923487,ICD10CM:I69.962
422221,290.1,Dementias,Other paralytic syndrome following unspecified cerebrovascular disease affecting right dominant side,ICD10CM,I69.961,1.3581186330923487,ICD10CM:I69.961
422220,290.1,Dementias,Other paralytic syndrome following unspecified cerebrovascular disease,ICD10CM,I69.96,1.3581186330923487,ICD10CM:I69.96
422219,290.1,Dementias,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting unspecified side,ICD10CM,I69.959,1.3581186330923487,ICD10CM:I69.959
422218,290.1,Dementias,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting left non-dominant side,ICD10CM,I69.954,1.3581186330923487,ICD10CM:I69.954
1224888,290.1,Dementias,Occlusion and stenosis of carotid artery,ICD9CM,433.1,1.3581186330923487,ICD9CM:433.1
1224889,290.1,Dementias,"Occlusion and stenosis of carotid artery, without mention of cerebral infarction",ICD9CM,433.10,1.3581186330923487,ICD9CM:433.10
1224890,290.1,Dementias,Occlusion and stenosis of vertebral artery,ICD9CM,433.2,1.3581186330923487,ICD9CM:433.2
1224891,290.1,Dementias,"Occlusion and stenosis of vertebral artery, without mention of cerebral infarction",ICD9CM,433.20,1.3581186330923487,ICD9CM:433.20
1224908,290.1,Dementias,"Acute, but ill-defined cerebrovascular disease",ICD9CM,436,1.3581186330923487,ICD9CM:436
1224907,290.1,Dementias,"Cerebral artery occlusion, unspecified, with cerebral infarction",ICD9CM,434.91,1.3581186330923487,ICD9CM:434.91
1224906,290.1,Dementias,"Cerebral artery occlusion, unspecified, without mention of cerebral infarction",ICD9CM,434.90,1.3581186330923487,ICD9CM:434.90
1224905,290.1,Dementias,"Cerebral artery occlusion, unspecified",ICD9CM,434.9,1.3581186330923487,ICD9CM:434.9
1224904,290.1,Dementias,"Cerebral embolism, with cerebral infarction",ICD9CM,434.11,1.3581186330923487,ICD9CM:434.11
1224903,290.1,Dementias,"Cerebral embolism, without mention of cerebral infarction",ICD9CM,434.10,1.3581186330923487,ICD9CM:434.10
1224902,290.1,Dementias,Cerebral embolism,ICD9CM,434.1,1.3581186330923487,ICD9CM:434.1
1224901,290.1,Dementias,"Cerebral thrombosis, with cerebral infarction",ICD9CM,434.01,1.3581186330923487,ICD9CM:434.01
1224900,290.1,Dementias,"Cerebral thrombosis, without mention of cerebral infarction",ICD9CM,434.00,1.3581186330923487,ICD9CM:434.00
1224899,290.1,Dementias,Cerebral thrombosis,ICD9CM,434.0,1.3581186330923487,ICD9CM:434.0
1224898,290.1,Dementias,Occlusion of cerebral arteries,ICD9CM,434,1.3581186330923487,ICD9CM:434
1224897,290.1,Dementias,"Occlusion and stenosis of unspecified precerebral artery, without mention of cerebral infarction",ICD9CM,433.90,1.3581186330923487,ICD9CM:433.90
1224896,290.1,Dementias,Occlusion and stenosis of unspecified precerebral artery,ICD9CM,433.9,1.3581186330923487,ICD9CM:433.9
1224895,290.1,Dementias,"Occlusion and stenosis of other specified precerebral artery, without mention of cerebral infarction",ICD9CM,433.80,1.3581186330923487,ICD9CM:433.80
1224894,290.1,Dementias,Occlusion and stenosis of other specified precerebral artery,ICD9CM,433.8,1.3581186330923487,ICD9CM:433.8
1224893,290.1,Dementias,"Occlusion and stenosis of multiple and bilateral precerebral arteries, without mention of cerebral infarction",ICD9CM,433.30,1.3581186330923487,ICD9CM:433.30
1224892,290.1,Dementias,Occlusion and stenosis of multiple and bilateral precerebral arteries,ICD9CM,433.3,1.3581186330923487,ICD9CM:433.3
422128,290.1,Dementias,Other paralytic syndrome following cerebral infarction affecting left non-dominant side,ICD10CM,I69.364,1.3581186330923487,ICD10CM:I69.364
422136,290.1,Dementias,Other sequelae of cerebral infarction,ICD10CM,I69.398,1.3581186330923487,ICD10CM:I69.398
422126,290.1,Dementias,Other paralytic syndrome following cerebral infarction affecting left dominant side,ICD10CM,I69.362,1.3581186330923487,ICD10CM:I69.362
422035,290.1,Dementias,Other sequelae of nontraumatic intracerebral hemorrhage,ICD10CM,I69.19,1.3581186330923487,ICD10CM:I69.19
422033,290.1,Dementias,"Other paralytic syndrome following nontraumatic intracerebral hemorrhage, bilateral",ICD10CM,I69.165,1.3581186330923487,ICD10CM:I69.165
422032,290.1,Dementias,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting left non-dominant side,ICD10CM,I69.164,1.3581186330923487,ICD10CM:I69.164
422031,290.1,Dementias,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting right non-dominant side,ICD10CM,I69.163,1.3581186330923487,ICD10CM:I69.163
422030,290.1,Dementias,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting left dominant side,ICD10CM,I69.162,1.3581186330923487,ICD10CM:I69.162
422029,290.1,Dementias,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting right dominant side,ICD10CM,I69.161,1.3581186330923487,ICD10CM:I69.161
422028,290.1,Dementias,Other paralytic syndrome following nontraumatic intracerebral hemorrhage,ICD10CM,I69.16,1.3581186330923487,ICD10CM:I69.16
422027,290.1,Dementias,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting unspecified side,ICD10CM,I69.159,1.3581186330923487,ICD10CM:I69.159
422026,290.1,Dementias,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting left non-dominant side,ICD10CM,I69.154,1.3581186330923487,ICD10CM:I69.154
422025,290.1,Dementias,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting right non-dominant side,ICD10CM,I69.153,1.3581186330923487,ICD10CM:I69.153
422024,290.1,Dementias,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting left dominant side,ICD10CM,I69.152,1.3581186330923487,ICD10CM:I69.152
422023,290.1,Dementias,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting right dominant side,ICD10CM,I69.151,1.3581186330923487,ICD10CM:I69.151
422022,290.1,Dementias,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage,ICD10CM,I69.15,1.3581186330923487,ICD10CM:I69.15
422021,290.1,Dementias,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting unspecified side,ICD10CM,I69.149,1.3581186330923487,ICD10CM:I69.149
422020,290.1,Dementias,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting left non-dominant side,ICD10CM,I69.144,1.3581186330923487,ICD10CM:I69.144
422019,290.1,Dementias,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting right non-dominant side,ICD10CM,I69.143,1.3581186330923487,ICD10CM:I69.143
422018,290.1,Dementias,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting left dominant side,ICD10CM,I69.142,1.3581186330923487,ICD10CM:I69.142
422017,290.1,Dementias,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting right dominant side,ICD10CM,I69.141,1.3581186330923487,ICD10CM:I69.141
422016,290.1,Dementias,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage,ICD10CM,I69.14,1.3581186330923487,ICD10CM:I69.14
422015,290.1,Dementias,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting unspecified side,ICD10CM,I69.139,1.3581186330923487,ICD10CM:I69.139
422034,290.1,Dementias,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting unspecified side,ICD10CM,I69.169,1.3581186330923487,ICD10CM:I69.169
422036,290.1,Dementias,Apraxia following nontraumatic intracerebral hemorrhage,ICD10CM,I69.190,1.3581186330923487,ICD10CM:I69.190
422058,290.1,Dementias,Monoplegia of upper limb following other nontraumatic intracranial hemorrhage,ICD10CM,I69.23,1.3581186330923487,ICD10CM:I69.23
422037,290.1,Dementias,Dysphagia following nontraumatic intracerebral hemorrhage,ICD10CM,I69.191,1.3581186330923487,ICD10CM:I69.191
422056,290.1,Dementias,Fluency disorder following other nontraumatic intracranial hemorrhage,ICD10CM,I69.223,1.3581186330923487,ICD10CM:I69.223
422055,290.1,Dementias,Dysarthria following other nontraumatic intracranial hemorrhage,ICD10CM,I69.222,1.3581186330923487,ICD10CM:I69.222
422054,290.1,Dementias,Dysphasia following other nontraumatic intracranial hemorrhage,ICD10CM,I69.221,1.3581186330923487,ICD10CM:I69.221
422125,290.1,Dementias,Other paralytic syndrome following cerebral infarction affecting right dominant side,ICD10CM,I69.361,1.3581186330923487,ICD10CM:I69.361
422052,290.1,Dementias,Speech and language deficits following other nontraumatic intracranial hemorrhage,ICD10CM,I69.22,1.3581186330923487,ICD10CM:I69.22
422051,290.1,Dementias,Unspecified symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,ICD10CM,I69.219,1.3581186330923487,ICD10CM:I69.219
422050,290.1,Dementias,Other symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,ICD10CM,I69.218,1.3581186330923487,ICD10CM:I69.218
422049,290.1,Dementias,Cognitive social or emotional deficit following other nontraumatic intracranial hemorrhage,ICD10CM,I69.215,1.3581186330923487,ICD10CM:I69.215
422048,290.1,Dementias,Frontal lobe and executive function deficit following other nontraumatic intracranial hemorrhage,ICD10CM,I69.214,1.3581186330923487,ICD10CM:I69.214
422047,290.1,Dementias,Psychomotor deficit following other nontraumatic intracranial hemorrhage,ICD10CM,I69.213,1.3581186330923487,ICD10CM:I69.213
422046,290.1,Dementias,Visuospatial deficit and spatial neglect following other nontraumatic intracranial hemorrhage,ICD10CM,I69.212,1.3581186330923487,ICD10CM:I69.212
422045,290.1,Dementias,Memory deficit following other nontraumatic intracranial hemorrhage,ICD10CM,I69.211,1.3581186330923487,ICD10CM:I69.211
422044,290.1,Dementias,Attention and concentration deficit following other nontraumatic intracranial hemorrhage,ICD10CM,I69.210,1.3581186330923487,ICD10CM:I69.210
422043,290.1,Dementias,Cognitive deficits following other nontraumatic intracranial hemorrhage,ICD10CM,I69.21,1.3581186330923487,ICD10CM:I69.21
422042,290.1,Dementias,Unspecified sequelae of other nontraumatic intracranial hemorrhage,ICD10CM,I69.20,1.3581186330923487,ICD10CM:I69.20
422041,290.1,Dementias,Sequelae of other nontraumatic intracranial hemorrhage,ICD10CM,I69.2,1.3581186330923487,ICD10CM:I69.2
422040,290.1,Dementias,Other sequelae of nontraumatic intracerebral hemorrhage,ICD10CM,I69.198,1.3581186330923487,ICD10CM:I69.198
422039,290.1,Dementias,Ataxia following nontraumatic intracerebral hemorrhage,ICD10CM,I69.193,1.3581186330923487,ICD10CM:I69.193
422038,290.1,Dementias,Facial weakness following nontraumatic intracerebral hemorrhage,ICD10CM,I69.192,1.3581186330923487,ICD10CM:I69.192
422014,290.1,Dementias,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting left non-dominant side,ICD10CM,I69.134,1.3581186330923487,ICD10CM:I69.134
